Week,1918,1969,1997,2004,2005,AIDS,Acido_acetilsalicilico,Acido_sialico,Amantadina,Anni_2000,Antivirale,Antivirali,Antrace,Apparato_respiratorio,Asma,Aspirina,Astenia,Auguste_Rodin,Bacteria,Bronchite,Bronchite_acuta,Broncopneumopatia_cronica_ostruttiva,Case_farmaceutiche,Catarro,Cefalea,Charles_Griffes,Cheratite,Cina,Classificazione_ICD,Colera,Conseguenze_della_prima_guerra_mondiale,Contagion_(film_2011),Contagiosità,Croup,Damiano_de_Veuster,Dengue,Difterite,Dottrina_miasmatico-umorale,Edmund_Allenby,Effetto_collaterale_(medicina),Emoagglutinina,Encefalomielite_acuta_disseminata,Endo-alfa-sialidasi,Enzima,Epatite_A,Epatite_C,Epatopatia,Epidemia,Epidemiologia,Espettorato,Evoluzione,Faringite,Fattore_di_rischio,Febbre,Febbre_Q,Febbre_suina,Febbre_tifoide,Fotofobia,Gastroenterite,Genoma,George_Washington,ICD-10,Infezione,Influenza,Influenza_asiatica,Influenza_aviaria,Influenza_di_Hong_Kong,Influenza_spagnola,Influenza_suina,Influenzavirus_A,Influenzavirus_A_sottotipo_H1N1,Influenzavirus_C,Inghilterra,Insufficienza_cardiaca,Ipoclorito_di_sodio,Isola_di_Pasqua,Italia,Kaliningrad,Königsberg,L'ombra_dello_scorpione_(miniserie_televisiva),Lavandula,Leptospirosi,Malattia,Malattia_di_Lyme,Malattia_infettiva,Meningite,Mialgia,Mineral_Miracle_Solution,Mohammed_Abdullah_Hassan,Morbillo,Mutazione_genetica,Nausea,Neoplasia,Neuraminidasi,New_Jersey,Oceano_Pacifico,Omeopatia,Organizzazione_mondiale_della_sanità,Orthomyxoviridae,Oseltamivir,Pandemia,Pandemia_influenzale,Pandemia_influenzale_del_2009,Paracetamolo,Periodo_di_incubazione,Pertosse,Peste,Peste_nera,Poliomielite,Polmonite,Prima_guerra_mondiale,Quadro_clinico,Rabbia,Raffreddore_comune,Rinite,Rinofaringite,Rinorrea,Réseau_Sentinelles,SARS,Salasso,Sanofi_Pasteur,Sclerosi_multipla,Selezione_naturale,Seni_paranasali,Sequenziamento_del_DNA,Sesta_malattia,Sindrome_di_Reye,Sindrome_influenzale,Sistema_immunitario,Sputo,Starnuto,Stati_Uniti_d'America,Statunitensi,Subsalicilato_di_bismuto,Tahiti,Tifo_esantematico,Tonsillite,Tosse,Tosse_post-virale,Toxoplasma_gondii,Vaccinazione,Vaccino_antinfluenzale,Vaccino_influenza_stagionale,Vaccino_influenzale,Vaiolo,Vienna,Vietnam,Virus_(biologia),Virus_a_RNA,Virus_del_mosaico_del_tabacco,Virus_parainfluenzali_umani,Virus_respiratorio_sinciziale_umano,Vitamina_D,Vomito,XIX_secolo,XVIII_secolo,Yasser_Arafat,Zanamivir,Zinco,Zoonosi
2008-11,,,,,,,123.0,77.0,63.0,862.0,84.0,23.0,438.0,3927.0,,1857.0,3903.0,,,868.0,148.0,1.0,235.0,427.0,1182.0,,1005.0,,261.0,,1459.0,0.0,1.0,,38.0,597.0,453.0,0.0,,0.0,0.0,0.0,28.0,2417.0,169.0,350.0,0.0,,683.0,237.0,2299.0,551.0,64.0,2015.0,107.0,0.0,121.0,287.0,492.0,910.0,,288.0,1262.0,,38.0,610.0,36.0,441.0,0.0,,0.0,,5859.0,327.0,182.0,3156.0,,,,0.0,,594.0,1074.0,671.0,424.0,2622.0,673.0,0.0,,1528.0,1142.0,,656.0,11.0,,1022.0,2329.0,1.0,,,,57.0,0.0,1783.0,84.0,274.0,,1048.0,725.0,1569.0,15449.0,0.0,761.0,340.0,280.0,0.0,148.0,,374.0,377.0,0.0,5399.0,532.0,426.0,11.0,1623.0,321.0,0.0,1531.0,0.0,189.0,11618.0,120.0,0.0,,242.0,550.0,441.0,0.0,254.0,684.0,0.0,0.0,0.0,579.0,,,0.0,0.0,0.0,0.0,0.0,512.0,550.0,2071.0,1402.0,,,,
2008-12,,,,,,,119.0,50.0,61.0,807.0,85.0,26.0,464.0,2572.0,,1684.0,3505.0,,,608.0,83.0,0.0,217.0,375.0,1135.0,,424.0,10362.0,242.0,,931.0,0.0,1.0,,37.0,2187.0,378.0,0.0,,0.0,0.0,0.0,17.0,1583.0,89.0,339.0,0.0,,497.0,187.0,1821.0,431.0,39.0,1721.0,79.0,0.0,121.0,231.0,431.0,643.0,,264.0,1059.0,,35.0,493.0,37.0,341.0,0.0,,0.0,,4554.0,275.0,137.0,4398.0,,,,0.0,,523.0,971.0,624.0,363.0,1706.0,578.0,0.0,,1356.0,924.0,,562.0,1.0,,901.0,2266.0,2.0,80.0,,,40.0,0.0,1610.0,108.0,244.0,,872.0,649.0,1383.0,11108.0,2.0,664.0,352.0,297.0,1.0,153.0,,326.0,268.0,0.0,4859.0,385.0,435.0,6.0,1891.0,335.0,0.0,1125.0,2.0,201.0,9549.0,124.0,0.0,,236.0,496.0,400.0,0.0,207.0,476.0,0.0,0.0,0.0,818.0,,,0.0,0.0,0.0,0.0,0.0,353.0,488.0,1909.0,1205.0,,,,
2008-13,,,,,,,140.0,77.0,53.0,901.0,100.0,26.0,424.0,3170.0,,1765.0,3349.0,,,673.0,105.0,0.0,271.0,415.0,1208.0,,445.0,10409.0,234.0,,1607.0,0.0,0.0,,46.0,1628.0,388.0,0.0,,0.0,0.0,0.0,39.0,1942.0,111.0,382.0,0.0,,559.0,202.0,2071.0,459.0,51.0,1733.0,105.0,0.0,109.0,237.0,529.0,936.0,,254.0,1016.0,,43.0,625.0,32.0,384.0,0.0,,0.0,,5970.0,319.0,154.0,7184.0,,,,0.0,,558.0,1019.0,940.0,435.0,2552.0,601.0,0.0,,1660.0,1260.0,,598.0,6.0,,1055.0,2041.0,1.0,82.0,,,51.0,0.0,1662.0,115.0,256.0,,869.0,538.0,1377.0,15013.0,0.0,738.0,368.0,297.0,0.0,161.0,,391.0,1058.0,0.0,4871.0,521.0,425.0,15.0,1935.0,303.0,0.0,1278.0,0.0,185.0,11398.0,193.0,0.0,,272.0,505.0,458.0,0.0,222.0,518.0,0.0,0.0,0.0,588.0,,3093.0,0.0,0.0,0.0,0.0,0.0,330.0,653.0,2207.0,1492.0,,,,
2008-14,,,,,,,133.0,87.0,92.0,857.0,90.0,17.0,396.0,3268.0,,1785.0,3436.0,,,762.0,98.0,0.0,372.0,402.0,1227.0,,493.0,10240.0,294.0,,1487.0,0.0,0.0,,49.0,1587.0,392.0,0.0,,0.0,0.0,0.0,25.0,1911.0,137.0,371.0,0.0,,626.0,262.0,2308.0,504.0,62.0,1653.0,106.0,0.0,114.0,240.0,487.0,875.0,,315.0,1160.0,,25.0,519.0,28.0,303.0,0.0,,0.0,,6127.0,321.0,175.0,2941.0,,,,0.0,,611.0,1026.0,1157.0,456.0,2238.0,587.0,0.0,,1850.0,1178.0,,624.0,20.0,,1119.0,2337.0,1.0,85.0,,,45.0,0.0,1617.0,120.0,284.0,,948.0,451.0,1528.0,16588.0,0.0,619.0,347.0,338.0,0.0,137.0,,396.0,375.0,0.0,4974.0,566.0,323.0,10.0,1910.0,253.0,0.0,1532.0,0.0,181.0,12143.0,136.0,0.0,,218.0,726.0,437.0,0.0,283.0,682.0,0.0,0.0,0.0,615.0,,9445.0,0.0,0.0,0.0,0.0,0.0,574.0,635.0,2323.0,1509.0,,,,
2008-15,,,,,,,120.0,61.0,67.0,857.0,69.0,18.0,465.0,3317.0,,1768.0,3727.0,,,630.0,81.0,0.0,349.0,373.0,1077.0,,512.0,10934.0,250.0,,1500.0,0.0,1.0,,44.0,1409.0,340.0,0.0,,0.0,0.0,0.0,28.0,2078.0,136.0,386.0,0.0,,696.0,254.0,2170.0,535.0,70.0,1710.0,96.0,0.0,137.0,312.0,497.0,822.0,,310.0,1182.0,451.0,43.0,528.0,19.0,374.0,0.0,,0.0,,6226.0,356.0,538.0,2641.0,,,,0.0,,568.0,1015.0,755.0,424.0,1916.0,539.0,0.0,,1994.0,1406.0,,852.0,11.0,,1187.0,2297.0,27.0,112.0,,,50.0,0.0,1589.0,102.0,311.0,,858.0,512.0,1324.0,17194.0,1.0,581.0,360.0,394.0,0.0,128.0,,410.0,352.0,0.0,5360.0,632.0,364.0,9.0,2272.0,333.0,0.0,1559.0,1.0,202.0,12497.0,143.0,0.0,,239.0,499.0,448.0,0.0,239.0,738.0,0.0,0.0,0.0,755.0,,3522.0,0.0,0.0,0.0,0.0,0.0,566.0,577.0,2387.0,1637.0,,,,
2008-16,,,,,,,147.0,70.0,62.0,793.0,102.0,15.0,375.0,3236.0,,1635.0,3905.0,,,556.0,65.0,1.0,336.0,349.0,1068.0,,468.0,10482.0,301.0,,1515.0,0.0,1.0,,68.0,1221.0,377.0,0.0,,0.0,0.0,0.0,20.0,1880.0,97.0,2052.0,0.0,,591.0,229.0,2187.0,562.0,51.0,1799.0,85.0,0.0,88.0,232.0,465.0,963.0,,315.0,1084.0,446.0,38.0,406.0,36.0,409.0,0.0,,0.0,,6026.0,316.0,774.0,2617.0,,,,0.0,,536.0,1004.0,748.0,419.0,1663.0,531.0,0.0,,2097.0,1118.0,,783.0,4.0,,1145.0,2297.0,4.0,116.0,,,48.0,0.0,1551.0,99.0,268.0,,894.0,292.0,1320.0,17797.0,1.0,559.0,370.0,274.0,0.0,140.0,,316.0,329.0,0.0,5156.0,567.0,336.0,9.0,2224.0,318.0,0.0,1470.0,0.0,196.0,13090.0,156.0,0.0,,218.0,619.0,376.0,0.0,207.0,625.0,0.0,0.0,0.0,621.0,,3316.0,0.0,0.0,0.0,0.0,0.0,290.0,549.0,2494.0,1525.0,,,,
2008-17,,,,,,,130.0,65.0,67.0,829.0,94.0,28.0,365.0,3009.0,,1613.0,3295.0,,,559.0,97.0,0.0,262.0,378.0,1165.0,,471.0,8992.0,278.0,,1519.0,0.0,0.0,,57.0,1292.0,315.0,0.0,,0.0,0.0,0.0,24.0,1681.0,535.0,316.0,0.0,,599.0,203.0,2090.0,502.0,98.0,1537.0,124.0,0.0,104.0,180.0,515.0,729.0,,251.0,1040.0,393.0,24.0,394.0,21.0,361.0,0.0,,0.0,,5546.0,264.0,788.0,3516.0,,,,0.0,,589.0,1017.0,909.0,435.0,1352.0,512.0,0.0,,2107.0,1166.0,,819.0,22.0,,1121.0,2047.0,1.0,87.0,,,42.0,0.0,1619.0,112.0,234.0,,919.0,309.0,1508.0,17491.0,1.0,630.0,390.0,250.0,0.0,110.0,,321.0,323.0,0.0,4705.0,558.0,334.0,10.0,2481.0,220.0,0.0,1326.0,3.0,173.0,14084.0,120.0,0.0,,250.0,848.0,384.0,0.0,223.0,631.0,0.0,0.0,0.0,518.0,,3143.0,0.0,0.0,0.0,0.0,0.0,348.0,556.0,2372.0,1505.0,,,,
2008-18,,,,,,,433.0,65.0,75.0,774.0,76.0,20.0,454.0,2370.0,,1345.0,2727.0,,,738.0,112.0,1.0,209.0,345.0,1083.0,,454.0,9058.0,324.0,,1568.0,0.0,1.0,,60.0,1250.0,410.0,0.0,,0.0,0.0,0.0,21.0,1736.0,122.0,403.0,1.0,,533.0,211.0,2147.0,517.0,93.0,1511.0,171.0,0.0,107.0,222.0,463.0,745.0,,299.0,1024.0,397.0,42.0,419.0,25.0,431.0,0.0,,0.0,,5867.0,269.0,457.0,2872.0,,,,0.0,,652.0,971.0,1078.0,437.0,1216.0,509.0,0.0,,2010.0,1114.0,,759.0,3.0,,1068.0,1818.0,5.0,111.0,,,38.0,0.0,1403.0,90.0,308.0,,1048.0,528.0,1361.0,18457.0,1.0,749.0,369.0,308.0,0.0,126.0,,341.0,298.0,0.0,4945.0,528.0,307.0,20.0,2376.0,302.0,0.0,1386.0,2.0,174.0,15505.0,58.0,0.0,,272.0,528.0,427.0,0.0,231.0,563.0,0.0,0.0,0.0,652.0,,3244.0,0.0,0.0,0.0,0.0,0.0,703.0,563.0,2471.0,1509.0,,,,
2008-19,,,,,,,969.0,93.0,58.0,806.0,87.0,19.0,424.0,2887.0,,1315.0,3393.0,,,606.0,76.0,0.0,263.0,400.0,1100.0,,493.0,9999.0,362.0,,1877.0,0.0,3.0,,51.0,1018.0,413.0,0.0,,0.0,0.0,0.0,35.0,1885.0,158.0,360.0,0.0,,714.0,231.0,2644.0,498.0,135.0,1628.0,120.0,0.0,122.0,206.0,478.0,944.0,,377.0,1162.0,394.0,38.0,403.0,22.0,350.0,0.0,,0.0,,6405.0,346.0,173.0,3084.0,45104.0,,,0.0,,609.0,1170.0,1351.0,411.0,1317.0,547.0,0.0,,1919.0,1533.0,,776.0,7.0,,1153.0,1909.0,5.0,80.0,,,43.0,0.0,1513.0,101.0,308.0,,1078.0,538.0,1204.0,25023.0,1.0,865.0,340.0,365.0,0.0,155.0,,346.0,416.0,0.0,5994.0,723.0,310.0,8.0,2650.0,382.0,0.0,1808.0,0.0,219.0,19433.0,67.0,0.0,,296.0,530.0,425.0,0.0,241.0,710.0,0.0,0.0,0.0,682.0,,3771.0,0.0,0.0,12.0,0.0,0.0,775.0,530.0,2848.0,1670.0,,,,
2008-20,,,,,,,794.0,120.0,97.0,844.0,104.0,16.0,637.0,5314.0,,1424.0,3468.0,,391.0,594.0,97.0,1.0,276.0,293.0,1343.0,,612.0,16974.0,420.0,,2131.0,0.0,2.0,,43.0,781.0,409.0,0.0,,0.0,0.0,0.0,35.0,2302.0,153.0,389.0,0.0,,641.0,233.0,2996.0,534.0,106.0,1734.0,138.0,0.0,131.0,281.0,474.0,985.0,,399.0,1192.0,400.0,43.0,456.0,25.0,519.0,0.0,,0.0,,7058.0,371.0,445.0,2728.0,38493.0,,,0.0,,1178.0,1304.0,1276.0,315.0,2481.0,567.0,0.0,,2535.0,1694.0,,980.0,7.0,,1303.0,3499.0,5.0,118.0,,,41.0,0.0,1487.0,123.0,296.0,,1158.0,441.0,1568.0,30444.0,1.0,794.0,331.0,307.0,0.0,131.0,,404.0,418.0,0.0,5663.0,820.0,354.0,14.0,2794.0,391.0,0.0,2309.0,2.0,207.0,23816.0,68.0,0.0,,371.0,625.0,409.0,0.0,259.0,699.0,0.0,0.0,0.0,718.0,,3551.0,0.0,0.0,27.0,0.0,0.0,577.0,616.0,3602.0,1888.0,,,,
