Week,1960-1969,Afweer,Aids,Amantadine,Antigene_drift,Antigene_shift,Astma,Aviaire_influenza,Azerbeidzjan,Aziatische_griep,Bloedtransfusie,Borstvoeding,Buikgriep,COPD,Cytostaticum,Darminfectie,Diabetes_mellitus,Ebola,Echinacea_(plant),Eerste_Wereldoorlog,Eiwitmantel,Endemie_(geneeskunde),Epidemie,Genetica,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N9,Hemagglutinine,Hiv,Hoest,Hoesten,Hong_Kong_griep,Hongkong,Hongkonggriep,Hoofdpijn,Immuundeficiëntie,Immuunsysteem,Incubatieperiode,Infectie,Infectieziekte,Influenza,Influenzavirus_A,Keel_(anatomie),Keelpijn,Koorts,Koude_rilling,Koude_rillingen,La_Gloria_(Veracruz),Lijst_van_longziekten,Marburgvirus,Mexicaanse_griep,Morbiditeitsgraad,Mortaliteit,Mutatie_(biologie),Neuraminidase,Opportunistische_infectie,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Pandemrix,Pathogeen,Pokken,Pulmonologie,Recombinatie_(genetica),SARS,Spaanse_griep,Spierpijn,Steenpuist,Symptoom,Vaccin,Varkensgriep,Verkoudheid,Virologie,Virulentie,Virus_(biologie),Virusinfectie,Vogelgriep,Vogelpest,Wereldgezondheidsorganisatie,Ziekte
2011-22,,251.0,4045.0,,40.0,51.0,,28.0,2050.0,58.0,566.0,985.0,1152.0,,11.0,170.0,,,0.0,7704.0,47.0,0.0,,,1084.0,49.0,,,,,,,48.0,,382.0,90.0,1.0,2118.0,86.0,1192.0,0.0,1194.0,564.0,1507.0,593.0,125.0,,0.0,124.0,3392.0,395.0,7.0,0.0,187.0,,655.0,107.0,229.0,0.0,73.0,160.0,22.0,,,362.0,,469.0,,126.0,0.0,455.0,539.0,960.0,2295.0,299.0,362.0,99.0,881.0,95.0,128.0,0.0,12.0,47.0,228.0,373.0,666.0
2011-23,,323.0,4044.0,,31.0,48.0,,28.0,1752.0,53.0,659.0,970.0,1175.0,,15.0,161.0,,,0.0,8390.0,40.0,0.0,,,1077.0,44.0,,,,,,,52.0,,386.0,91.0,1.0,2219.0,69.0,1343.0,0.0,1434.0,458.0,1438.0,601.0,126.0,,0.0,103.0,3496.0,377.0,2.0,0.0,211.0,,667.0,108.0,256.0,0.0,54.0,171.0,20.0,,,370.0,,398.0,,85.0,0.0,533.0,463.0,1012.0,2228.0,401.0,363.0,96.0,806.0,77.0,130.0,0.0,9.0,43.0,231.0,438.0,803.0
2011-24,,287.0,3487.0,,42.0,69.0,,23.0,1391.0,31.0,621.0,984.0,1108.0,,19.0,115.0,5256.0,,0.0,7840.0,34.0,0.0,,,962.0,44.0,,,,,,,47.0,,376.0,74.0,0.0,2390.0,49.0,1287.0,0.0,1433.0,548.0,1148.0,531.0,113.0,,0.0,111.0,3670.0,365.0,4.0,0.0,317.0,,441.0,69.0,186.0,0.0,43.0,170.0,23.0,,,251.0,,386.0,,75.0,0.0,346.0,431.0,891.0,2425.0,380.0,294.0,79.0,799.0,71.0,128.0,0.0,5.0,34.0,237.0,384.0,652.0
2011-25,,206.0,2662.0,,42.0,54.0,,35.0,1583.0,42.0,591.0,1013.0,1050.0,,17.0,114.0,5431.0,,0.0,7108.0,35.0,0.0,,,1031.0,23.0,,,,,,,53.0,,315.0,59.0,2.0,2212.0,52.0,1250.0,0.0,1310.0,371.0,1161.0,497.0,85.0,,0.0,88.0,3603.0,458.0,3.0,0.0,231.0,,418.0,61.0,173.0,0.0,52.0,128.0,23.0,,,234.0,,333.0,,100.0,0.0,262.0,430.0,898.0,2510.0,332.0,370.0,66.0,727.0,81.0,100.0,0.0,6.0,33.0,446.0,342.0,689.0
2011-26,,191.0,2055.0,,41.0,48.0,,25.0,1243.0,50.0,395.0,888.0,894.0,,8.0,171.0,4063.0,,0.0,5624.0,23.0,0.0,,,732.0,36.0,,,,,,,61.0,,352.0,72.0,1.0,2345.0,55.0,1097.0,0.0,938.0,336.0,989.0,368.0,70.0,,0.0,99.0,3175.0,356.0,4.0,0.0,236.0,,323.0,72.0,137.0,0.0,61.0,101.0,14.0,,,411.0,0.0,288.0,,140.0,0.0,307.0,333.0,778.0,2261.0,277.0,272.0,51.0,640.0,59.0,62.0,0.0,6.0,32.0,286.0,248.0,532.0
2011-27,,115.0,2008.0,,21.0,19.0,,22.0,1123.0,37.0,379.0,843.0,1013.0,,13.0,150.0,3761.0,,0.0,3521.0,28.0,0.0,,,736.0,22.0,,,,,,,24.0,,344.0,91.0,2.0,1961.0,47.0,1125.0,0.0,717.0,266.0,894.0,323.0,54.0,,0.0,95.0,3205.0,298.0,3.0,0.0,205.0,,235.0,40.0,110.0,0.0,26.0,103.0,15.0,,,222.0,0.0,211.0,,98.0,0.0,194.0,286.0,790.0,2234.0,299.0,234.0,53.0,662.0,77.0,59.0,0.0,3.0,21.0,130.0,217.0,596.0
2011-28,,98.0,1653.0,,22.0,26.0,,17.0,1059.0,25.0,355.0,899.0,1014.0,,14.0,167.0,3530.0,,0.0,3030.0,23.0,0.0,,,727.0,38.0,,,,,,,27.0,,304.0,65.0,1.0,1894.0,35.0,996.0,0.0,644.0,264.0,1040.0,289.0,45.0,,0.0,87.0,2993.0,313.0,1.0,0.0,200.0,,218.0,32.0,88.0,0.0,32.0,84.0,13.0,,,135.0,0.0,196.0,,101.0,0.0,218.0,246.0,767.0,2227.0,262.0,426.0,51.0,584.0,68.0,46.0,0.0,5.0,20.0,118.0,180.0,489.0
2011-29,544.0,88.0,1973.0,,21.0,25.0,,22.0,1076.0,35.0,383.0,904.0,867.0,1251.0,18.0,167.0,3370.0,,0.0,3944.0,19.0,0.0,,,755.0,30.0,,,,,,,19.0,,301.0,61.0,2.0,2279.0,38.0,1076.0,0.0,582.0,244.0,1095.0,333.0,52.0,,0.0,90.0,2831.0,356.0,2.0,0.0,227.0,,248.0,33.0,107.0,0.0,33.0,88.0,20.0,,,122.0,0.0,147.0,,89.0,0.0,235.0,263.0,777.0,2302.0,291.0,126.0,49.0,577.0,55.0,46.0,0.0,6.0,24.0,86.0,189.0,504.0
2011-30,575.0,88.0,1737.0,,24.0,31.0,,24.0,1247.0,95.0,362.0,934.0,1324.0,1225.0,12.0,164.0,3579.0,,0.0,5012.0,22.0,0.0,,,731.0,38.0,,,,,,,57.0,,246.0,63.0,2.0,2188.0,159.0,1085.0,0.0,547.0,277.0,797.0,328.0,100.0,,0.0,84.0,2670.0,386.0,2.0,0.0,181.0,,559.0,38.0,134.0,0.0,50.0,84.0,14.0,,,263.0,0.0,137.0,,72.0,0.0,213.0,3160.0,823.0,1900.0,253.0,140.0,103.0,611.0,44.0,52.0,0.0,6.0,41.0,142.0,170.0,462.0
2011-31,549.0,97.0,1820.0,,16.0,20.0,,23.0,1461.0,49.0,331.0,921.0,1211.0,1307.0,11.0,163.0,3366.0,,0.0,3911.0,20.0,0.0,,,621.0,32.0,,,,,,,28.0,,287.0,76.0,2.0,2065.0,34.0,1054.0,0.0,528.0,266.0,796.0,333.0,84.0,,0.0,75.0,2669.0,308.0,1.0,0.0,220.0,,268.0,22.0,87.0,0.0,34.0,140.0,19.0,,,151.0,0.0,159.0,,86.0,0.0,218.0,375.0,834.0,1704.0,281.0,148.0,54.0,521.0,48.0,41.0,0.0,2.0,27.0,97.0,198.0,481.0
2011-32,573.0,119.0,1922.0,,27.0,23.0,,19.0,1190.0,35.0,434.0,1152.0,1402.0,1433.0,21.0,156.0,3601.0,,0.0,3882.0,23.0,0.0,,,695.0,20.0,,,,,,,40.0,,354.0,82.0,1.0,2409.0,36.0,1151.0,0.0,740.0,294.0,854.0,315.0,72.0,,0.0,73.0,2669.0,371.0,4.0,0.0,212.0,,303.0,29.0,91.0,0.0,55.0,101.0,14.0,,,152.0,2.0,209.0,,78.0,0.0,252.0,355.0,970.0,1919.0,277.0,184.0,56.0,621.0,77.0,48.0,0.0,4.0,35.0,126.0,184.0,534.0
2011-33,475.0,97.0,1786.0,,27.0,28.0,,16.0,1404.0,55.0,419.0,912.0,1153.0,1399.0,14.0,120.0,3181.0,,0.0,2976.0,20.0,0.0,,,648.0,30.0,,,,,,,28.0,,327.0,79.0,1.0,1889.0,49.0,970.0,0.0,654.0,265.0,743.0,361.0,49.0,,0.0,65.0,2585.0,295.0,1.0,0.0,206.0,,246.0,33.0,100.0,0.0,27.0,90.0,16.0,,,153.0,0.0,203.0,,55.0,0.0,222.0,310.0,956.0,1809.0,286.0,199.0,39.0,570.0,72.0,45.0,0.0,4.0,27.0,144.0,204.0,517.0
2011-34,600.0,110.0,1987.0,,19.0,20.0,,13.0,1113.0,41.0,395.0,1022.0,1194.0,1419.0,14.0,120.0,3831.0,,0.0,4800.0,22.0,0.0,,,715.0,43.0,,,,,,,37.0,,300.0,73.0,2.0,1974.0,45.0,1017.0,0.0,731.0,277.0,926.0,378.0,75.0,2.0,0.0,97.0,2913.0,323.0,3.0,0.0,248.0,,291.0,36.0,109.0,0.0,32.0,99.0,17.0,,,147.0,0.0,225.0,,105.0,0.0,242.0,235.0,897.0,1857.0,304.0,192.0,60.0,535.0,78.0,58.0,0.0,6.0,15.0,80.0,235.0,539.0
2011-35,621.0,108.0,2326.0,,19.0,28.0,,19.0,2993.0,31.0,363.0,1005.0,1073.0,1480.0,17.0,133.0,3802.0,,0.0,4251.0,27.0,0.0,,,870.0,43.0,,,,,,,53.0,,313.0,77.0,1.0,1759.0,45.0,958.0,0.0,769.0,325.0,911.0,510.0,66.0,1.0,0.0,101.0,3069.0,375.0,2.0,0.0,270.0,,360.0,39.0,113.0,0.0,27.0,108.0,21.0,,,144.0,0.0,230.0,,79.0,0.0,256.0,245.0,921.0,1605.0,317.0,210.0,63.0,763.0,71.0,55.0,0.0,2.0,28.0,114.0,289.0,792.0
2011-36,683.0,258.0,2945.0,,14.0,32.0,,24.0,1280.0,38.0,404.0,1229.0,1111.0,1826.0,24.0,104.0,4239.0,,0.0,5729.0,40.0,0.0,,,1075.0,59.0,,,,,,,43.0,,400.0,99.0,0.0,1746.0,38.0,1014.0,0.0,1056.0,401.0,1245.0,515.0,77.0,2.0,0.0,92.0,3030.0,263.0,3.0,0.0,259.0,113.0,408.0,53.0,155.0,0.0,41.0,147.0,18.0,43.0,,199.0,0.0,283.0,,117.0,0.0,258.0,286.0,908.0,1566.0,394.0,230.0,51.0,924.0,100.0,112.0,0.0,1.0,35.0,119.0,391.0,732.0
2011-37,772.0,302.0,2740.0,,26.0,19.0,,30.0,973.0,39.0,467.0,1157.0,1129.0,1877.0,20.0,122.0,4401.0,269.0,0.0,5906.0,26.0,0.0,,,1370.0,74.0,,,,,,,56.0,,399.0,80.0,19.0,1771.0,49.0,1082.0,0.0,1283.0,437.0,1254.0,679.0,92.0,0.0,0.0,103.0,3318.0,387.0,2.0,0.0,252.0,143.0,501.0,64.0,145.0,0.0,46.0,158.0,21.0,73.0,,272.0,0.0,452.0,,112.0,0.0,391.0,281.0,977.0,1532.0,373.0,262.0,64.0,1082.0,131.0,103.0,0.0,7.0,48.0,197.0,422.0,723.0
2011-38,739.0,293.0,2589.0,,25.0,39.0,,29.0,1034.0,38.0,481.0,1040.0,1190.0,1913.0,17.0,114.0,4617.0,378.0,0.0,6252.0,37.0,0.0,,,1616.0,85.0,,,,,,,51.0,,383.0,95.0,0.0,1883.0,46.0,908.0,0.0,1149.0,448.0,1163.0,548.0,84.0,2.0,0.0,151.0,3502.0,463.0,5.0,0.0,259.0,190.0,601.0,80.0,158.0,0.0,44.0,141.0,15.0,50.0,,206.0,0.0,396.0,,108.0,0.0,376.0,262.0,994.0,1466.0,401.0,225.0,64.0,1254.0,111.0,93.0,0.0,6.0,61.0,258.0,333.0,719.0
2011-39,1109.0,322.0,3165.0,,17.0,31.0,,39.0,1200.0,50.0,551.0,1145.0,1606.0,2031.0,14.0,135.0,5431.0,335.0,0.0,6969.0,31.0,0.0,,,1727.0,109.0,,,,,,,41.0,,479.0,114.0,2.0,2255.0,62.0,1006.0,0.0,1380.0,499.0,1326.0,607.0,106.0,2.0,0.0,148.0,4013.0,364.0,10.0,0.0,222.0,100.0,650.0,106.0,179.0,0.0,47.0,134.0,19.0,83.0,,288.0,0.0,342.0,,116.0,0.0,439.0,505.0,1018.0,1653.0,462.0,380.0,63.0,1301.0,140.0,95.0,0.0,6.0,42.0,198.0,398.0,810.0
2011-40,1335.0,379.0,3616.0,,37.0,49.0,,37.0,1758.0,56.0,692.0,1308.0,1765.0,2255.0,23.0,147.0,6863.0,449.0,0.0,9151.0,42.0,0.0,,1239.0,1749.0,185.0,,,,,,,88.0,,507.0,107.0,3.0,2453.0,65.0,1166.0,3.0,2158.0,550.0,1542.0,683.0,116.0,1.0,0.0,128.0,4455.0,580.0,2.0,0.0,339.0,117.0,671.0,132.0,210.0,0.0,73.0,170.0,24.0,78.0,,314.0,0.0,578.0,,119.0,0.0,600.0,534.0,1214.0,1982.0,539.0,349.0,84.0,1385.0,111.0,127.0,0.0,11.0,44.0,287.0,514.0,1032.0
2011-41,1071.0,272.0,3332.0,,30.0,29.0,,36.0,2129.0,30.0,662.0,1196.0,1805.0,1908.0,22.0,146.0,5300.0,518.0,0.0,7342.0,45.0,0.0,,1067.0,1964.0,315.0,,,,,,,63.0,,532.0,107.0,1.0,2106.0,54.0,1103.0,0.0,1333.0,583.0,1315.0,601.0,127.0,1.0,0.0,138.0,3853.0,447.0,2.0,0.0,371.0,176.0,549.0,126.0,193.0,0.0,67.0,133.0,21.0,93.0,,354.0,0.0,391.0,,147.0,0.0,479.0,380.0,1159.0,1827.0,463.0,297.0,69.0,1308.0,111.0,125.0,0.0,8.0,93.0,229.0,402.0,821.0
2011-42,982.0,249.0,2847.0,,20.0,40.0,,52.0,1411.0,66.0,699.0,1112.0,2263.0,1609.0,31.0,170.0,5253.0,625.0,0.0,6793.0,41.0,0.0,,970.0,2048.0,323.0,,,,,,,39.0,,499.0,108.0,2.0,2162.0,66.0,1050.0,1.0,1219.0,467.0,1135.0,574.0,117.0,3.0,0.0,118.0,3913.0,530.0,5.0,0.0,331.0,299.0,510.0,92.0,185.0,0.0,58.0,150.0,27.0,82.0,,316.0,2.0,413.0,,117.0,0.0,439.0,441.0,1034.0,1789.0,411.0,287.0,65.0,1491.0,91.0,96.0,0.0,8.0,33.0,190.0,439.0,706.0
